tid,label,day,hour,poi,lat,lon
8061,350,Friday,22,1140047,30.2678382333,-97.7472925167
8061,350,Saturday,17,201009,30.24144365,-97.7837265333
8061,350,Saturday,20,26503,30.2598595366,-97.7584022284
8061,350,Sunday,13,16233,30.2734394142,-97.7663683891
8061,350,Monday,14,420315,30.2691029532,-97.7493953705
8061,350,Tuesday,14,420315,30.2691029532,-97.7493953705
8061,350,Thursday,1,14221,30.1541876667,-97.7938985667
8061,350,Thursday,14,420315,30.2691029532,-97.7493953705
8061,350,Thursday,15,9371,30.2680373406,-97.7493202686
8061,350,Thursday,15,21714,30.2679095833,-97.7493124167
8061,350,Thursday,22,103786,30.2224742,-97.8403432
8063,350,Friday,14,420315,30.2691029532,-97.7493953705
8063,350,Saturday,15,12043,30.5572166774,-97.689871788
8063,350,Saturday,17,51498,30.5562064833,-97.6878015667
8063,350,Sunday,15,16233,30.2734394142,-97.7663683891
8063,350,Sunday,16,103786,30.2224742,-97.8403432
8063,350,Monday,13,420315,30.2691029532,-97.7493953705
8063,350,Monday,13,9371,30.2680373406,-97.7493202686
8063,350,Monday,13,21714,30.2679095833,-97.7493124167
8063,350,Monday,20,420315,30.2691029532,-97.7493953705
8063,350,Tuesday,13,420315,30.2691029532,-97.7493953705
8063,350,Wednesday,13,420315,30.2691029532,-97.7493953705
8063,350,Thursday,13,420315,30.2691029532,-97.7493953705
8064,350,Friday,14,420315,30.2691029532,-97.7493953705
8064,350,Friday,17,18568,30.2695755256,-97.7495133877
8064,350,Friday,22,103786,30.2224742,-97.8403432
8064,350,Friday,23,18027,30.227878482,-97.822458744
8064,350,Sunday,14,16233,30.2734394142,-97.7663683891
8064,350,Sunday,15,9335,30.2650364594,-97.7461831119
8064,350,Sunday,21,41820,30.1609167811,-97.7919137478
8064,350,Monday,16,420315,30.2691029532,-97.7493953705
8064,350,Tuesday,12,420315,30.2691029532,-97.7493953705
8064,350,Tuesday,19,420315,30.2691029532,-97.7493953705
8064,350,Wednesday,13,420315,30.2691029532,-97.7493953705
8064,350,Wednesday,19,9371,30.2680373406,-97.7493202686
8064,350,Wednesday,19,21714,30.2679095833,-97.7493124167
8064,350,Wednesday,22,14189,30.2620983,-97.7543091667
8064,350,Wednesday,23,18758,30.2367865827,-97.7628627419
8064,350,Thursday,18,420315,30.2691029532,-97.7493953705
8064,350,Thursday,20,9371,30.2680373406,-97.7493202686
8064,350,Thursday,20,21714,30.2679095833,-97.7493124167
8065,350,Friday,21,420315,30.2691029532,-97.7493953705
8065,350,Friday,23,85241,30.4430500325,-97.6795077324
8065,350,Saturday,15,21134,30.2155034833,-97.83969615
8065,350,Saturday,23,201009,30.24144365,-97.7837265333
8065,350,Saturday,23,21368,30.2224646322,-97.838203311
8065,350,Sunday,14,16233,30.2734394142,-97.7663683891
8065,350,Sunday,15,103786,30.2224742,-97.8403432
8065,350,Sunday,16,14221,30.1541876667,-97.7938985667
8065,350,Monday,14,420315,30.2691029532,-97.7493953705
8065,350,Monday,19,9410,30.2015573297,-97.6671266556
8065,350,Tuesday,0,33472,37.3664565757,-121.9263339043
8065,350,Tuesday,1,68676,37.40444845,-121.9771727167
8065,350,Tuesday,16,1321902,37.404727814,-121.977076506
8065,350,Tuesday,20,1321902,37.404727814,-121.977076506
8065,350,Wednesday,20,1321902,37.404727814,-121.977076506
8068,350,Friday,13,420315,30.2691029532,-97.7493953705
8068,350,Friday,14,21714,30.2679095833,-97.7493124167
8068,350,Friday,14,9371,30.2680373406,-97.7493202686
8068,350,Friday,21,420315,30.2691029532,-97.7493953705
8068,350,Saturday,15,21134,30.2155034833,-97.83969615
8068,350,Saturday,22,103786,30.2224742,-97.8403432
8068,350,Sunday,15,16233,30.2734394142,-97.7663683891
8068,350,Monday,15,420315,30.2691029532,-97.7493953705
8068,350,Monday,19,9371,30.2680373406,-97.7493202686
8068,350,Monday,19,21714,30.2679095833,-97.7493124167
8068,350,Tuesday,14,420315,30.2691029532,-97.7493953705
8068,350,Wednesday,13,420315,30.2691029532,-97.7493953705
8068,350,Thursday,14,420315,30.2691029532,-97.7493953705
8068,350,Thursday,22,491887,30.1584541833,-97.7908624333
8073,350,Friday,0,11888,30.2587428544,-97.7525281906
8073,350,Friday,23,22847,30.2359091167,-97.7951395833
8073,350,Saturday,0,154479,30.2380564543,-97.7973532677
8073,350,Saturday,23,9456,30.2945530333,-97.78488635
8073,350,Sunday,15,16233,30.2734394142,-97.7663683891
8073,350,Sunday,15,820726,30.2734579457,-97.7664220333
8073,350,Sunday,16,103786,30.2224742,-97.8403432
8073,350,Monday,14,9371,30.2680373406,-97.7493202686
8073,350,Monday,14,21714,30.2679095833,-97.7493124167
8073,350,Tuesday,14,9371,30.2680373406,-97.7493202686
8073,350,Tuesday,14,21714,30.2679095833,-97.7493124167
8073,350,Tuesday,23,29016,30.16130225,-97.7923150833
8073,350,Wednesday,17,420315,30.2691029532,-97.7493953705
8073,350,Thursday,13,420315,30.2691029532,-97.7493953705
8073,350,Thursday,13,9371,30.2680373406,-97.7493202686
8073,350,Thursday,13,21714,30.2679095833,-97.7493124167
8074,350,Friday,14,9371,30.2680373406,-97.7493202686
8074,350,Friday,14,21714,30.2679095833,-97.7493124167
8074,350,Friday,16,15478,30.2702114098,-97.7497132123
8074,350,Friday,21,420315,30.2691029532,-97.7493953705
8074,350,Friday,22,9456,30.2945530333,-97.78488635
8074,350,Saturday,3,316637,30.2557309927,-97.7633857727
8074,350,Saturday,16,13241,30.3577584214,-97.7316015959
8074,350,Saturday,17,107311,30.3547709739,-97.7332667414
8074,350,Sunday,15,16233,30.2734394142,-97.7663683891
8074,350,Sunday,15,820726,30.2734579457,-97.7664220333
8074,350,Sunday,16,103786,30.2224742,-97.8403432
8074,350,Monday,13,9371,30.2680373406,-97.7493202686
8074,350,Monday,13,21714,30.2679095833,-97.7493124167
8074,350,Monday,14,420315,30.2691029532,-97.7493953705
8074,350,Tuesday,14,420315,30.2691029532,-97.7493953705
8074,350,Tuesday,14,9371,30.2680373406,-97.7493202686
8074,350,Tuesday,14,21714,30.2679095833,-97.7493124167
8074,350,Wednesday,22,75514,30.162883346,-97.7937054634
8074,350,Thursday,14,9371,30.2680373406,-97.7493202686
8074,350,Thursday,14,21714,30.2679095833,-97.7493124167
8074,350,Thursday,17,9241,30.2707337816,-97.7537029982
8074,350,Thursday,22,9225,30.2662396721,-97.7459084988
8075,350,Friday,14,420315,30.2691029532,-97.7493953705
8075,350,Friday,14,9371,30.2680373406,-97.7493202686
8075,350,Friday,14,21714,30.2679095833,-97.7493124167
8075,350,Friday,22,72243,30.2317069322,-97.8146696091
8075,350,Saturday,15,75514,30.162883346,-97.7937054634
8075,350,Saturday,16,129734,29.88393395,-97.92246595
8075,350,Sunday,15,820726,30.2734579457,-97.7664220333
8075,350,Sunday,15,16233,30.2734394142,-97.7663683891
8075,350,Sunday,16,103786,30.2224742,-97.8403432
8075,350,Sunday,22,21093,30.2453787516,-97.780444622
8075,350,Monday,14,448361,30.2301372333,-97.7798919
8075,350,Tuesday,14,9371,30.2680373406,-97.7493202686
8075,350,Tuesday,14,21714,30.2679095833,-97.7493124167
8075,350,Tuesday,15,420315,30.2691029532,-97.7493953705
8075,350,Wednesday,13,9371,30.2680373406,-97.7493202686
8075,350,Wednesday,13,21714,30.2679095833,-97.7493124167
8075,350,Wednesday,17,420315,30.2691029532,-97.7493953705
8075,350,Thursday,23,448361,30.2301372333,-97.7798919
8078,350,Friday,14,9371,30.2680373406,-97.7493202686
8078,350,Friday,14,21714,30.2679095833,-97.7493124167
8078,350,Saturday,23,12615,32.8996753667,-97.2401618833
8078,350,Sunday,14,12615,32.8996753667,-97.2401618833
8078,350,Sunday,20,13426,31.8033256942,-97.0994210243
8078,350,Sunday,23,16233,30.2734394142,-97.7663683891
8078,350,Sunday,23,820726,30.2734579457,-97.7664220333
8078,350,Monday,12,448361,30.2301372333,-97.7798919
8078,350,Monday,13,420315,30.2691029532,-97.7493953705
8078,350,Monday,14,9371,30.2680373406,-97.7493202686
8078,350,Monday,14,21714,30.2679095833,-97.7493124167
8078,350,Tuesday,14,9371,30.2680373406,-97.7493202686
8078,350,Tuesday,14,21714,30.2679095833,-97.7493124167
8078,350,Tuesday,19,420315,30.2691029532,-97.7493953705
8078,350,Wednesday,20,9371,30.2680373406,-97.7493202686
8078,350,Wednesday,20,21714,30.2679095833,-97.7493124167
8078,350,Wednesday,23,11352,30.131826522,-98.0130377412
8080,350,Friday,13,4734144,30.466094408,-97.818981833
8080,350,Friday,18,4734144,30.466094408,-97.818981833
8080,350,Saturday,1,4256132,30.2558143993,-97.7634179592
8080,350,Saturday,13,4734144,30.466094408,-97.818981833
8080,350,Saturday,17,39616,30.4685128167,-97.7946205833
8080,350,Saturday,23,72530,30.1557218929,-97.8021812439
8080,350,Sunday,16,16233,30.2734394142,-97.7663683891
8080,350,Sunday,16,820726,30.2734579457,-97.7664220333
8080,350,Sunday,18,18758,30.2367865827,-97.7628627419
8080,350,Monday,16,420315,30.2691029532,-97.7493953705
8080,350,Monday,18,9371,30.2680373406,-97.7493202686
8080,350,Monday,18,21714,30.2679095833,-97.7493124167
8080,350,Tuesday,12,11365,30.3079146406,-97.7505500615
8080,350,Tuesday,19,9371,30.2680373406,-97.7493202686
8080,350,Tuesday,19,21714,30.2679095833,-97.7493124167
8080,350,Tuesday,22,32159,30.16677315,-97.7929494667
8080,350,Tuesday,23,2020206,30.335012522,-97.706322651
8080,350,Wednesday,19,9371,30.2680373406,-97.7493202686
8080,350,Wednesday,19,21714,30.2679095833,-97.7493124167
8080,350,Thursday,11,42950,30.2206372333,-97.7574759833
8080,350,Thursday,13,420315,30.2691029532,-97.7493953705
8080,350,Thursday,13,78290,30.269767797,-97.7482661605
8080,350,Thursday,19,9371,30.2680373406,-97.7493202686
8080,350,Thursday,19,21714,30.2679095833,-97.7493124167
8081,350,Saturday,16,14644,29.458369,-98.7002921
8081,350,Sunday,14,16233,30.2734394142,-97.7663683891
8081,350,Sunday,14,820726,30.2734579457,-97.7664220333
8081,350,Sunday,14,4994106,30.269028824,-97.7682352066
8081,350,Sunday,14,4993614,30.2689176301,-97.7695226669
8081,350,Sunday,14,4994634,30.2679632105,-97.7654993534
8081,350,Sunday,14,4998370,30.2676296248,-97.7683210373
8081,350,Sunday,14,4992438,30.2674906304,-97.7704024315
8081,350,Sunday,14,4998006,30.2666844591,-97.7668619156
8081,350,Sunday,14,4997564,30.2666103281,-97.7646839619
8081,350,Sunday,14,4995246,30.2671848421,-97.7627635002
8081,350,Sunday,15,9262,30.26766669,-97.7709388733
8081,350,Sunday,18,18758,30.2367865827,-97.7628627419
8081,350,Monday,13,21714,30.2679095833,-97.7493124167
8081,350,Monday,13,78290,30.269767797,-97.7482661605
8081,350,Tuesday,14,420315,30.2691029532,-97.7493953705
8081,350,Tuesday,18,420315,30.2691029532,-97.7493953705
8081,350,Tuesday,20,9371,30.2680373406,-97.7493202686
8081,350,Tuesday,20,21714,30.2679095833,-97.7493124167
8081,350,Tuesday,23,1429908,30.198479,-97.766604
8081,350,Wednesday,14,9371,30.2680373406,-97.7493202686
8081,350,Wednesday,14,21714,30.2679095833,-97.7493124167
8081,350,Thursday,11,42950,30.2206372333,-97.7574759833
8081,350,Thursday,13,9371,30.2680373406,-97.7493202686
8081,350,Thursday,13,21714,30.2679095833,-97.7493124167
8081,350,Thursday,13,78290,30.269767797,-97.7482661605
8081,350,Thursday,18,242926,29.8289243,-97.9870572667
8082,350,Friday,13,420315,30.2691029532,-97.7493953705
8082,350,Friday,13,9371,30.2680373406,-97.7493202686
8082,350,Friday,13,21714,30.2679095833,-97.7493124167
8082,350,Friday,17,9241,30.2707337816,-97.7537029982
8082,350,Saturday,18,38449,30.2937038167,-97.7417999
8082,350,Saturday,18,18758,30.2367865827,-97.7628627419
8082,350,Saturday,22,70624,30.1610930315,-97.7922463417
8082,350,Sunday,14,16233,30.2734394142,-97.7663683891
8082,350,Sunday,14,820726,30.2734579457,-97.7664220333
8082,350,Monday,19,420315,30.2691029532,-97.7493953705
8082,350,Monday,19,9371,30.2680373406,-97.7493202686
8082,350,Monday,19,21714,30.2679095833,-97.7493124167
8082,350,Tuesday,14,9371,30.2680373406,-97.7493202686
8082,350,Tuesday,14,21714,30.2679095833,-97.7493124167
8082,350,Wednesday,20,9371,30.2680373406,-97.7493202686
8082,350,Wednesday,20,21714,30.2679095833,-97.7493124167
10262,446,Sunday,18,34903,32.3433985,-111.0134235667
10262,446,Sunday,18,187887,32.3434485833,-111.0152003167
10262,446,Sunday,19,262758,32.3413932667,-111.0154972
10262,446,Sunday,19,262503,32.3376644331,-111.0145077592
10262,446,Sunday,19,262677,32.3414726237,-111.0143458843
10262,446,Monday,21,77005,33.4303668845,-112.0450115204
10262,446,Monday,23,23524,33.4357390069,-112.0011520386
10262,446,Tuesday,0,59547,33.4479872,-111.987996
10262,446,Tuesday,0,23524,33.4357390069,-112.0011520386
10262,446,Tuesday,2,19542,37.6163560649,-122.3861503601
10262,446,Tuesday,19,24576,37.3227703,-122.0248148167
10262,446,Tuesday,19,327263,37.3213914,-122.03053025
10262,446,Wednesday,21,25158,37.60060715,-122.38208745
10264,446,Saturday,19,80962,37.5484294333,-122.3114098167
10264,446,Saturday,20,79921,37.5609306705,-122.2739575803
10264,446,Saturday,20,11815,37.5589728333,-122.2704076667
10264,446,Saturday,22,77090,37.3762704621,-122.0653474331
10264,446,Saturday,22,176573,37.3763398333,-122.0623695333
10264,446,Saturday,22,26297,37.377421442,-122.0663774014
10264,446,Saturday,22,176570,37.3769132667,-122.06258225
10264,446,Sunday,1,46357,37.3526494833,-122.0513170333
10264,446,Sunday,1,27419,37.3225833167,-122.0320612167
10264,446,Sunday,1,24571,37.3233633,-122.02955725
10264,446,Sunday,1,24576,37.3227703,-122.0248148167
10264,446,Tuesday,20,74278,37.5453050833,-122.27127325
10267,446,Saturday,2,11903,37.4142944667,-122.0930814667
10267,446,Saturday,17,35740,37.3689378793,-122.080013752
10267,446,Saturday,17,329741,37.3680086,-122.0847489
10267,446,Sunday,0,180002,37.3790979333,-122.0711551167
10267,446,Sunday,0,180054,37.3788583833,-122.0716227167
10267,446,Sunday,0,33079,37.3785894554,-122.0711088181
10267,446,Sunday,0,216147,37.3794139833,-122.07235575
10267,446,Sunday,0,62814,37.3795725246,-122.0714685545
10267,446,Sunday,22,35740,37.3689378793,-122.080013752
10267,446,Sunday,22,59439,37.3706346686,-122.0792841911
10267,446,Sunday,22,448296,37.3721353146,-122.0817089081
10267,446,Sunday,22,329741,37.3680086,-122.0847489
10267,446,Wednesday,20,104495,37.6017491667,-122.3915586167
10267,446,Wednesday,20,48104,37.6006922333,-122.3868310833
10267,446,Wednesday,20,360977,37.5988101333,-122.3873728333
10267,446,Thursday,2,216147,37.3794139833,-122.07235575
10268,446,Friday,17,73350,37.55837465,-122.27222865
10268,446,Friday,17,61692,37.5601088833,-122.2814538167
10268,446,Friday,17,61685,37.55951395,-122.2825445333
10268,446,Friday,20,267530,37.3755217167,-122.0637412167
10268,446,Friday,20,176570,37.3769132667,-122.06258225
10268,446,Saturday,0,45770,37.3801177043,-122.0724608194
10268,446,Saturday,1,27323,37.3985465991,-122.1082897829
10268,446,Saturday,1,196966,37.401038206,-122.1109396219
10268,446,Saturday,1,44804,37.4022237667,-122.1100004167
10268,446,Saturday,1,114451,37.40280105,-122.1139581167
10268,446,Saturday,1,34695,37.4050911667,-122.11106955
10268,446,Saturday,16,185799,37.5442885078,-122.3059710833
10268,446,Sunday,16,58554,37.5589979685,-122.2827689959
10268,446,Tuesday,2,82598,37.3736359306,-122.0568072796
10268,446,Thursday,19,25153,37.3693369167,-122.0372702167
10268,446,Thursday,20,64535,37.3743445667,-122.0331801667
10269,446,Saturday,18,35740,37.3689378793,-122.080013752
10269,446,Saturday,20,319728,37.5363449238,-122.3000331514
10269,446,Saturday,20,72288,37.5376270444,-122.3011565208
10269,446,Sunday,1,24576,37.3227703,-122.0248148167
10269,446,Sunday,1,28133,37.3225825303,-122.032175909
10269,446,Sunday,2,513602,37.3232879167,-122.0336437667
10269,446,Sunday,2,440833,37.3232458612,-122.0402386122
10269,446,Sunday,2,247918,37.319663105,-122.0447158813
10269,446,Sunday,2,10336,37.3232710333,-122.0514750333
10269,446,Monday,16,77090,37.3762704621,-122.0653474331
10269,446,Tuesday,2,287680,37.3739156,-122.0535985333
10269,446,Tuesday,2,206969,37.36556335,-122.0312430667
10269,446,Tuesday,2,132377,37.3754381833,-122.0189374667
10269,446,Tuesday,3,49397,37.3686521,-122.0335325
10269,446,Tuesday,3,25153,37.3693369167,-122.0372702167
10269,446,Tuesday,23,17916,37.37164535,-122.0681612167
10269,446,Wednesday,17,319728,37.5363449238,-122.3000331514
10269,446,Wednesday,18,304509,37.537091072,-122.2981202602
10269,446,Thursday,4,26297,37.377421442,-122.0663774014
10270,446,Friday,15,21751,37.3847734421,-122.0814178884
10270,446,Friday,16,40154,37.3939267333,-122.0967717833
10270,446,Saturday,17,36768,37.3770984,-122.0637627833
10270,446,Saturday,19,15746,37.5268771333,-122.2676994833
10270,446,Saturday,20,66792,37.45183425,-122.1250230667
10270,446,Sunday,1,17914,37.3824505,-122.0686078833
10270,446,Sunday,1,21534,37.3868161876,-122.067707777
10270,446,Sunday,1,180644,37.3906033667,-122.0672343833
10270,446,Sunday,1,180638,37.3917262214,-122.0693600178
10270,446,Sunday,2,74345,37.3941796167,-121.9456290167
10270,446,Sunday,2,281800,37.3738904667,-121.93017585
10270,446,Sunday,2,564846,37.3289797694,-121.9035995007
10270,446,Sunday,2,10332,37.3327163487,-121.9011855125
10270,446,Sunday,3,55842,37.3351235,-121.89389475
10270,446,Sunday,3,337185,37.3351390542,-121.8929135799
10270,446,Sunday,3,425393,37.3346186909,-121.8931388855
10270,446,Sunday,3,469765,37.3360052683,-121.8917181954
10270,446,Sunday,21,86746,37.4069119,-122.1203299
10270,446,Sunday,21,26286,37.4368647002,-122.1596431732
10270,446,Monday,20,40446,37.3726885167,-122.0578637
10270,446,Monday,20,89676,37.3720217833,-122.05766115
10270,446,Tuesday,19,682984,37.4316983333,-122.1551026333
10270,446,Tuesday,19,238341,37.4343105,-122.1557447
10270,446,Tuesday,19,88055,37.4334229654,-122.157561779
10270,446,Tuesday,19,13151,37.4344963947,-122.1610915661
10270,446,Tuesday,19,85131,37.43568355,-122.1640205667
10270,446,Tuesday,19,123497,37.4322933333,-122.16295575
10270,446,Tuesday,19,908235,37.4320808333,-122.1583461667
10270,446,Tuesday,19,102638,37.4294443272,-122.1606087685
10270,446,Tuesday,20,298140,37.44863225,-122.15873225
10270,446,Tuesday,20,9591,37.4479079167,-122.1597719167
10270,446,Wednesday,0,39067,37.3718457167,-122.0393816
10270,446,Thursday,17,201617,37.3267360264,-121.8920016289
10271,446,Saturday,16,35740,37.3689378793,-122.080013752
10271,446,Saturday,21,24900,37.38594555,-122.0837477333
10271,446,Saturday,21,334221,37.3994830958,-122.1099900967
10271,446,Saturday,21,26290,37.4226403667,-122.1413483833
10271,446,Saturday,21,114462,37.4240335673,-122.1436397375
10271,446,Saturday,21,33577,37.4248621387,-122.1454080548
10271,446,Saturday,21,709917,37.425516,-122.1481396167
10271,446,Saturday,21,114112,37.4287810339,-122.1504083713
10271,446,Saturday,21,682984,37.4316983333,-122.1551026333
10271,446,Saturday,21,88055,37.4334229654,-122.157561779
10271,446,Saturday,21,26286,37.4368647002,-122.1596431732
10271,446,Saturday,21,108367,37.4395481213,-122.1618103981
10271,446,Saturday,21,24850,37.4432543,-122.1715111167
10271,446,Saturday,21,12479,37.4431003116,-122.1713590622
10271,446,Saturday,22,69805,37.4378984,-122.15976575
10271,446,Saturday,22,238341,37.4343105,-122.1557447
10271,446,Sunday,1,11903,37.4142944667,-122.0930814667
10271,446,Monday,20,448296,37.3721353146,-122.0817089081
10271,446,Wednesday,14,77090,37.3762704621,-122.0653474331
10271,446,Thursday,19,39067,37.3718457167,-122.0393816
10271,446,Thursday,19,252343,37.3729782104,-122.0392456055
10271,446,Thursday,21,19612,37.3804219167,-122.0739052833
10271,446,Thursday,21,180021,37.3787702,-122.0710223
10272,446,Friday,17,180021,37.3787702,-122.0710223
10272,446,Saturday,2,125356,37.4592559551,-122.1372677633
10272,446,Saturday,2,51547,37.4596017388,-122.1373600623
10272,446,Saturday,2,561430,37.4595607043,-122.1373374254
10272,446,Saturday,2,30778,37.4606202793,-122.1382498741
10272,446,Saturday,2,556187,37.45986985,-122.1379142167
10272,446,Saturday,2,32892,37.4596458961,-122.1371983291
10272,446,Saturday,19,176570,37.3769132667,-122.06258225
10272,446,Saturday,19,275939,37.3850936,-122.0819702
10272,446,Saturday,19,24900,37.38594555,-122.0837477333
